STATION,DATE,PRCP,TMAX,TMIN,ABay.WL
GOUVERNUERS & WATERTOWN,1/9/2009,18,-83.5,-247.5,74.656
GOUVERNUERS & WATERTOWN,1/10/2009,0,-108.5,-292,74.608
GOUVERNUERS & WATERTOWN,1/11/2009,9,-88.5,-253,74.624
GOUVERNUERS & WATERTOWN,1/12/2009,0,-50,-169.5,74.652
GOUVERNUERS & WATERTOWN,1/13/2009,10,-11,-155.5,74.707
GOUVERNUERS & WATERTOWN,1/14/2009,6.5,-75,-294.5,74.647
GOUVERNUERS & WATERTOWN,1/15/2009,0,-169.5,-289,74.651
GOUVERNUERS & WATERTOWN,1/16/2009,0,-133.5,-322,74.678
GOUVERNUERS & WATERTOWN,1/17/2009,37,-102.5,-247.5,74.684
GOUVERNUERS & WATERTOWN,1/18/2009,5,-55.5,-136,74.66
GOUVERNUERS & WATERTOWN,1/19/2009,11.5,-44.5,-155.5,74.666
GOUVERNUERS & WATERTOWN,1/20/2009,1.5,-64,-244.5,74.672
GOUVERNUERS & WATERTOWN,1/21/2009,4,-55.5,-305.5,74.702
GOUVERNUERS & WATERTOWN,1/22/2009,4,-36.5,-158,74.701
GOUVERNUERS & WATERTOWN,1/23/2009,14,11.5,-47,74.693
GOUVERNUERS & WATERTOWN,1/24/2009,1.5,25,-189,74.689
GOUVERNUERS & WATERTOWN,1/25/2009,18,-97,-186.5,74.702
GOUVERNUERS & WATERTOWN,1/26/2009,10,-69.5,-289,74.679
GOUVERNUERS & WATERTOWN,1/27/2009,0,-55.5,-241.5,74.654
GOUVERNUERS & WATERTOWN,1/28/2009,62.5,-36,-125,74.645
GOUVERNUERS & WATERTOWN,1/29/2009,76.5,-53,-122.5,74.688
GOUVERNUERS & WATERTOWN,1/30/2009,37,-30.5,-102.5,74.696
GOUVERNUERS & WATERTOWN,1/31/2009,19,-50,-172.5,74.671
GOUVERNUERS & WATERTOWN,2/1/2009,0,-30.5,-119.5,74.672
GOUVERNUERS & WATERTOWN,2/2/2009,0,25,-150,74.659
GOUVERNUERS & WATERTOWN,2/3/2009,0,-25,-197.5,74.616
GOUVERNUERS & WATERTOWN,2/4/2009,0,-94.5,-294.5,74.639
GOUVERNUERS & WATERTOWN,2/5/2009,0,-128,-319.5,74.644
GOUVERNUERS & WATERTOWN,2/6/2009,1.5,-83.5,-233,74.635
GOUVERNUERS & WATERTOWN,2/7/2009,0,28,-161,74.632
GOUVERNUERS & WATERTOWN,2/8/2009,1.5,69.5,-27.5,74.659
GOUVERNUERS & WATERTOWN,2/9/2009,1.5,25,-63.5,74.612
GOUVERNUERS & WATERTOWN,2/10/2009,0,44.5,-86,74.603
GOUVERNUERS & WATERTOWN,2/11/2009,56,86,-19.5,74.615
GOUVERNUERS & WATERTOWN,2/12/2009,133,97,2.5,74.712
GOUVERNUERS & WATERTOWN,2/13/2009,70,22,-97.5,74.698
GOUVERNUERS & WATERTOWN,2/14/2009,0,-50,-147,74.708
GOUVERNUERS & WATERTOWN,2/15/2009,0,-33.5,-155.5,74.713
GOUVERNUERS & WATERTOWN,2/16/2009,0,-17,-150,74.71
GOUVERNUERS & WATERTOWN,2/17/2009,0,-8.5,-153,74.704
GOUVERNUERS & WATERTOWN,2/18/2009,1.5,19.5,-67,74.692
GOUVERNUERS & WATERTOWN,2/19/2009,42,27.5,-58,74.773
GOUVERNUERS & WATERTOWN,2/20/2009,5,-19.5,-122.5,74.777
GOUVERNUERS & WATERTOWN,2/21/2009,4,-36,-111,74.723
GOUVERNUERS & WATERTOWN,2/22/2009,14,14,-75,74.739
GOUVERNUERS & WATERTOWN,2/23/2009,4,-22,-108.5,74.748
GOUVERNUERS & WATERTOWN,2/24/2009,0,-78,-153,74.713
GOUVERNUERS & WATERTOWN,2/25/2009,0,-11.5,-127.5,74.693
GOUVERNUERS & WATERTOWN,2/26/2009,4,50,-52.5,74.7
GOUVERNUERS & WATERTOWN,2/27/2009,80,92,-47.5,74.719
GOUVERNUERS & WATERTOWN,2/28/2009,70,2.5,-172.5,74.695
GOUVERNUERS & WATERTOWN,3/1/2009,0,-66.5,-164,74.707
GOUVERNUERS & WATERTOWN,3/2/2009,0,-63.5,-147,74.682
GOUVERNUERS & WATERTOWN,3/3/2009,0,-80.5,-167,74.707
GOUVERNUERS & WATERTOWN,3/4/2009,0,-42,-161,74.706
GOUVERNUERS & WATERTOWN,3/5/2009,0,16.5,-125,74.683
GOUVERNUERS & WATERTOWN,3/6/2009,2.5,94.5,-14,74.716
GOUVERNUERS & WATERTOWN,3/7/2009,37,89,5.5,74.689
GOUVERNUERS & WATERTOWN,3/8/2009,82.5,69.5,8.5,74.699
GOUVERNUERS & WATERTOWN,3/9/2009,59.5,44.5,-36,74.694
GOUVERNUERS & WATERTOWN,3/10/2009,14,14,-58.5,74.72
GOUVERNUERS & WATERTOWN,3/11/2009,72.5,77.5,-47,74.869
GOUVERNUERS & WATERTOWN,3/12/2009,0,39,-86,74.801
GOUVERNUERS & WATERTOWN,3/13/2009,0,-25,-136,74.789
GOUVERNUERS & WATERTOWN,3/14/2009,0,11,-122,74.804
GOUVERNUERS & WATERTOWN,3/15/2009,0,69.5,-94.5,74.793
GOUVERNUERS & WATERTOWN,3/16/2009,0,119.5,-67,74.778
GOUVERNUERS & WATERTOWN,3/17/2009,0,117,-53,74.793
GOUVERNUERS & WATERTOWN,3/18/2009,10.5,136,-36.5,74.826
GOUVERNUERS & WATERTOWN,3/19/2009,1.5,100,-33.5,74.815
GOUVERNUERS & WATERTOWN,3/20/2009,0,53,-77.5,74.794
GOUVERNUERS & WATERTOWN,3/21/2009,0,36,-103,74.81
GOUVERNUERS & WATERTOWN,3/22/2009,3,47,-67,74.803
GOUVERNUERS & WATERTOWN,3/23/2009,0,8,-97,74.781
GOUVERNUERS & WATERTOWN,3/24/2009,0,33.5,-133,74.774
GOUVERNUERS & WATERTOWN,3/25/2009,0,94.5,-94.5,74.769
GOUVERNUERS & WATERTOWN,3/26/2009,32,116.5,-19.5,74.791
GOUVERNUERS & WATERTOWN,3/27/2009,23,80.5,5.5,74.808
GOUVERNUERS & WATERTOWN,3/28/2009,0,136,-5.5,74.794
GOUVERNUERS & WATERTOWN,3/29/2009,101.5,161,38.5,74.784
GOUVERNUERS & WATERTOWN,3/30/2009,75,80.5,19.5,74.882
GOUVERNUERS & WATERTOWN,3/31/2009,20.5,58,-8.5,74.801
GOUVERNUERS & WATERTOWN,4/1/2009,14,80.5,-16.5,74.825
GOUVERNUERS & WATERTOWN,4/2/2009,12.5,139,30.5,74.834
GOUVERNUERS & WATERTOWN,4/3/2009,68.5,169.5,33.5,74.827
GOUVERNUERS & WATERTOWN,4/4/2009,214.5,103,14,75.043
GOUVERNUERS & WATERTOWN,4/5/2009,96.5,61.5,0,74.957
GOUVERNUERS & WATERTOWN,4/6/2009,63.5,69.5,-8.5,74.885
GOUVERNUERS & WATERTOWN,4/7/2009,80,39,-16.5,75.038
GOUVERNUERS & WATERTOWN,4/8/2009,24,25,-22.5,75.057
GOUVERNUERS & WATERTOWN,4/9/2009,6.5,61,-14,75.04
GOUVERNUERS & WATERTOWN,4/10/2009,0,105.5,-44,74.978
GOUVERNUERS & WATERTOWN,4/11/2009,0,102.5,-28,74.949
GOUVERNUERS & WATERTOWN,4/12/2009,0,61,-47,74.97
GOUVERNUERS & WATERTOWN,4/13/2009,0,47.5,-66.5,74.978
GOUVERNUERS & WATERTOWN,4/14/2009,0,117,-36,74.939
GOUVERNUERS & WATERTOWN,4/15/2009,0,141.5,-3,74.934
GOUVERNUERS & WATERTOWN,4/16/2009,0,147.5,-19.5,74.965
GOUVERNUERS & WATERTOWN,4/17/2009,0,152.5,5.5,74.999
GOUVERNUERS & WATERTOWN,4/18/2009,19,136,47,74.974
GOUVERNUERS & WATERTOWN,4/19/2009,40.5,122.5,-14,74.935
GOUVERNUERS & WATERTOWN,4/20/2009,35.5,125,3,74.904
GOUVERNUERS & WATERTOWN,4/21/2009,169,144.5,22.5,74.974
GOUVERNUERS & WATERTOWN,4/22/2009,22,113.5,47,75.002
GOUVERNUERS & WATERTOWN,4/23/2009,20.5,94,33,75.043
GOUVERNUERS & WATERTOWN,4/24/2009,9,183.5,8.5,74.99
GOUVERNUERS & WATERTOWN,4/25/2009,9,205.5,66.5,75.017
GOUVERNUERS & WATERTOWN,4/26/2009,5,202.5,72,74.969
GOUVERNUERS & WATERTOWN,4/27/2009,6.5,205.5,69.5,74.995
GOUVERNUERS & WATERTOWN,4/28/2009,47,247,39,75.005
GOUVERNUERS & WATERTOWN,4/29/2009,53.5,161,-3,74.993
GOUVERNUERS & WATERTOWN,4/30/2009,23,178,2.5,74.992
GOUVERNUERS & WATERTOWN,5/1/2009,104,194,44.5,75.072
GOUVERNUERS & WATERTOWN,5/2/2009,12.5,164,19.5,75.046
GOUVERNUERS & WATERTOWN,5/3/2009,0,155.5,44.5,75.036
GOUVERNUERS & WATERTOWN,5/4/2009,0,180.5,36,75.026
GOUVERNUERS & WATERTOWN,5/5/2009,0,189,22.5,75.002
GOUVERNUERS & WATERTOWN,5/6/2009,5.5,197,94.5,74.998
GOUVERNUERS & WATERTOWN,5/7/2009,135.5,163.5,108.5,75.016
GOUVERNUERS & WATERTOWN,5/8/2009,55,219.5,114,75.028
GOUVERNUERS & WATERTOWN,5/9/2009,103,200,72.5,75.051
GOUVERNUERS & WATERTOWN,5/10/2009,75,83.5,50,75.073
GOUVERNUERS & WATERTOWN,5/11/2009,1.5,113.5,2.5,75.058
GOUVERNUERS & WATERTOWN,5/12/2009,0,164,-8.5,75.05
GOUVERNUERS & WATERTOWN,5/13/2009,0,200,-3,75.03
GOUVERNUERS & WATERTOWN,5/14/2009,24,208.5,55.5,75.08
GOUVERNUERS & WATERTOWN,5/15/2009,23,189,36,75.048
GOUVERNUERS & WATERTOWN,5/16/2009,19,200,66.5,75.055
GOUVERNUERS & WATERTOWN,5/17/2009,89,150,36,75.093
GOUVERNUERS & WATERTOWN,5/18/2009,0,114,38.5,75.056
GOUVERNUERS & WATERTOWN,5/19/2009,0,172.5,16.5,75.061
GOUVERNUERS & WATERTOWN,5/20/2009,0,214,47.5,75.042
GOUVERNUERS & WATERTOWN,5/21/2009,0,258,100,75.055
GOUVERNUERS & WATERTOWN,5/22/2009,0,242,100,75.04
GOUVERNUERS & WATERTOWN,5/23/2009,0,216.5,50,75.026
GOUVERNUERS & WATERTOWN,5/24/2009,30.5,200,58.5,75.041
GOUVERNUERS & WATERTOWN,5/25/2009,1.5,200,30.5,75.008
GOUVERNUERS & WATERTOWN,5/26/2009,12.5,183.5,-3,74.976
GOUVERNUERS & WATERTOWN,5/27/2009,160,177.5,91.5,74.999
GOUVERNUERS & WATERTOWN,5/28/2009,195.5,186,122,75.006
GOUVERNUERS & WATERTOWN,5/29/2009,110.5,191.5,111,75.074
GOUVERNUERS & WATERTOWN,5/30/2009,19,161.5,97.5,75.082
GOUVERNUERS & WATERTOWN,5/31/2009,0,147,78,75.102
GOUVERNUERS & WATERTOWN,6/1/2009,11.5,153,25,75.056
GOUVERNUERS & WATERTOWN,6/2/2009,4,153,75,75.054
GOUVERNUERS & WATERTOWN,6/3/2009,0,172,38.5,75.061
GOUVERNUERS & WATERTOWN,6/4/2009,0,194,25,75.046
GOUVERNUERS & WATERTOWN,6/5/2009,0,211,30.5,75.034
GOUVERNUERS & WATERTOWN,6/6/2009,0,211,111,75.05
GOUVERNUERS & WATERTOWN,6/7/2009,0,150,111,75.016
GOUVERNUERS & WATERTOWN,6/8/2009,16.5,206,100,74.988
GOUVERNUERS & WATERTOWN,6/9/2009,20.5,222,133,75.021
GOUVERNUERS & WATERTOWN,6/10/2009,0,213.5,111.5,75.012
GOUVERNUERS & WATERTOWN,6/11/2009,11.5,216.5,106,74.994
GOUVERNUERS & WATERTOWN,6/12/2009,47,247,114,74.999
GOUVERNUERS & WATERTOWN,6/13/2009,4,222,103,74.994
GOUVERNUERS & WATERTOWN,6/14/2009,5,208.5,92,74.992
GOUVERNUERS & WATERTOWN,6/15/2009,2.5,211,94,74.986
GOUVERNUERS & WATERTOWN,6/16/2009,0,230.5,72.5,74.971
GOUVERNUERS & WATERTOWN,6/17/2009,1.5,255.5,94.5,74.954
GOUVERNUERS & WATERTOWN,6/18/2009,62,216.5,130.5,74.962
GOUVERNUERS & WATERTOWN,6/19/2009,21.5,191.5,117,74.983
GOUVERNUERS & WATERTOWN,6/20/2009,7.5,200,108.5,74.972
GOUVERNUERS & WATERTOWN,6/21/2009,4,247,141.5,75.002
GOUVERNUERS & WATERTOWN,6/22/2009,2.5,252.5,156,74.975
GOUVERNUERS & WATERTOWN,6/23/2009,0,261,108.5,74.984
GOUVERNUERS & WATERTOWN,6/24/2009,0,289,103,74.987
GOUVERNUERS & WATERTOWN,6/25/2009,0,289,167,75
GOUVERNUERS & WATERTOWN,6/26/2009,10,269,167,74.999
GOUVERNUERS & WATERTOWN,6/27/2009,11.5,233,158.5,74.998
GOUVERNUERS & WATERTOWN,6/28/2009,19.5,252.5,141.5,74.991
GOUVERNUERS & WATERTOWN,6/29/2009,1.5,255.5,147,75.002
GOUVERNUERS & WATERTOWN,6/30/2009,16.5,244.5,136,74.996
GOUVERNUERS & WATERTOWN,7/1/2009,12.5,236,133,74.997
GOUVERNUERS & WATERTOWN,7/2/2009,94,225,133.5,75.002
GOUVERNUERS & WATERTOWN,7/3/2009,94,200,166.5,75.042
GOUVERNUERS & WATERTOWN,7/4/2009,71,186,141.5,75.054
GOUVERNUERS & WATERTOWN,7/5/2009,5,200,94,75.041
GOUVERNUERS & WATERTOWN,7/6/2009,76.5,227.5,116.5,75.032
GOUVERNUERS & WATERTOWN,7/7/2009,14,219.5,125,75.027
GOUVERNUERS & WATERTOWN,7/8/2009,85.5,203,122,75.015
GOUVERNUERS & WATERTOWN,7/9/2009,5,239,97.5,74.99
GOUVERNUERS & WATERTOWN,7/10/2009,0,266.5,103,74.988
GOUVERNUERS & WATERTOWN,7/11/2009,62,258.5,150,75.021
GOUVERNUERS & WATERTOWN,7/12/2009,21.5,219.5,114,75.022
GOUVERNUERS & WATERTOWN,7/13/2009,0,205.5,89,75.014
GOUVERNUERS & WATERTOWN,7/14/2009,5,203,105.5,75.006
GOUVERNUERS & WATERTOWN,7/15/2009,4,211,80.5,74.982
GOUVERNUERS & WATERTOWN,7/16/2009,15.5,244.5,122.5,74.986
GOUVERNUERS & WATERTOWN,7/17/2009,33,250,158.5,74.974
GOUVERNUERS & WATERTOWN,7/18/2009,7.5,225,161,74.998
GOUVERNUERS & WATERTOWN,7/19/2009,0,225,136,74.99
GOUVERNUERS & WATERTOWN,7/20/2009,0,230.5,108.5,74.959
GOUVERNUERS & WATERTOWN,7/21/2009,125.5,247,111.5,74.936
GOUVERNUERS & WATERTOWN,7/22/2009,63.5,252.5,139,74.928
GOUVERNUERS & WATERTOWN,7/23/2009,16.5,275,158.5,74.918
GOUVERNUERS & WATERTOWN,7/24/2009,0,230.5,164,74.972
GOUVERNUERS & WATERTOWN,7/25/2009,43,263.5,164,74.949
GOUVERNUERS & WATERTOWN,7/26/2009,5.5,275,186,74.973
GOUVERNUERS & WATERTOWN,7/27/2009,0,255.5,177.5,74.996
GOUVERNUERS & WATERTOWN,7/28/2009,0,266.5,167,74.972
GOUVERNUERS & WATERTOWN,7/29/2009,9,275,186.5,74.968
GOUVERNUERS & WATERTOWN,7/30/2009,1.5,255.5,158.5,74.974
GOUVERNUERS & WATERTOWN,7/31/2009,39.5,241.5,158,74.972
GOUVERNUERS & WATERTOWN,8/1/2009,0,261,161.5,74.958
GOUVERNUERS & WATERTOWN,8/2/2009,37,253,172.5,74.969
GOUVERNUERS & WATERTOWN,8/3/2009,57,241.5,100,74.951
GOUVERNUERS & WATERTOWN,8/4/2009,49.5,275,161,74.963
GOUVERNUERS & WATERTOWN,8/5/2009,53.5,258.5,136,74.964
GOUVERNUERS & WATERTOWN,8/6/2009,0,225,111,74.951
GOUVERNUERS & WATERTOWN,8/7/2009,56,211,91.5,74.931
GOUVERNUERS & WATERTOWN,8/8/2009,0,219.5,66.5,74.909
GOUVERNUERS & WATERTOWN,8/9/2009,12.5,241.5,130.5,74.914
GOUVERNUERS & WATERTOWN,8/10/2009,38,252.5,189,74.933
GOUVERNUERS & WATERTOWN,8/11/2009,15,264,189,74.931
GOUVERNUERS & WATERTOWN,8/12/2009,30.5,275,144.5,74.911
GOUVERNUERS & WATERTOWN,8/13/2009,0,294.5,136,74.906
GOUVERNUERS & WATERTOWN,8/14/2009,0,288.5,153,74.903
GOUVERNUERS & WATERTOWN,8/15/2009,0,294.5,141.5,74.895
GOUVERNUERS & WATERTOWN,8/16/2009,0,303,153,74.886
GOUVERNUERS & WATERTOWN,8/17/2009,0,308.5,164,74.881
GOUVERNUERS & WATERTOWN,8/18/2009,0,305.5,202.5,74.89
GOUVERNUERS & WATERTOWN,8/19/2009,2.5,275,164,74.877
GOUVERNUERS & WATERTOWN,8/20/2009,12.5,283.5,119.5,74.853
GOUVERNUERS & WATERTOWN,8/21/2009,114,275,166.5,74.886
GOUVERNUERS & WATERTOWN,8/22/2009,19,275,172.5,74.871
GOUVERNUERS & WATERTOWN,8/23/2009,0,266.5,172.5,74.85
GOUVERNUERS & WATERTOWN,8/24/2009,0,252.5,147,74.858
GOUVERNUERS & WATERTOWN,8/25/2009,0,250,141.5,74.861
GOUVERNUERS & WATERTOWN,8/26/2009,62.5,247,108.5,74.86
GOUVERNUERS & WATERTOWN,8/27/2009,0,216.5,50,74.81
GOUVERNUERS & WATERTOWN,8/28/2009,2.5,217,75,74.764
GOUVERNUERS & WATERTOWN,8/29/2009,119.5,222,111.5,74.8
GOUVERNUERS & WATERTOWN,8/30/2009,9,214,130.5,74.833
GOUVERNUERS & WATERTOWN,8/31/2009,26.5,206,58.5,74.787
GOUVERNUERS & WATERTOWN,9/1/2009,0,203,47.5,74.779
GOUVERNUERS & WATERTOWN,9/2/2009,0,230.5,86,74.772
GOUVERNUERS & WATERTOWN,9/3/2009,0,247,80.5,74.759
GOUVERNUERS & WATERTOWN,9/4/2009,0,253,86,74.754
GOUVERNUERS & WATERTOWN,9/5/2009,0,252.5,86,74.722
GOUVERNUERS & WATERTOWN,9/6/2009,0,233,44.5,74.704
GOUVERNUERS & WATERTOWN,9/7/2009,0,239,77.5,74.701
GOUVERNUERS & WATERTOWN,9/8/2009,0,255.5,88.5,74.699
GOUVERNUERS & WATERTOWN,9/9/2009,0,261,97,74.65
GOUVERNUERS & WATERTOWN,9/10/2009,0,239,58.5,74.664
GOUVERNUERS & WATERTOWN,9/11/2009,0,241.5,44.5,74.64
GOUVERNUERS & WATERTOWN,9/12/2009,0,225,78,74.634
GOUVERNUERS & WATERTOWN,9/13/2009,15.5,230.5,94.5,74.642
GOUVERNUERS & WATERTOWN,9/14/2009,4,222.5,47,74.648
GOUVERNUERS & WATERTOWN,9/15/2009,0,208,50,74.597
GOUVERNUERS & WATERTOWN,9/16/2009,0,181,44.5,74.547
GOUVERNUERS & WATERTOWN,9/17/2009,0,194.5,52.5,74.573
GOUVERNUERS & WATERTOWN,9/18/2009,38,191.5,44.5,74.571
GOUVERNUERS & WATERTOWN,9/19/2009,0,166.5,-5.5,74.549
GOUVERNUERS & WATERTOWN,9/20/2009,0,194.5,0,74.53
GOUVERNUERS & WATERTOWN,9/21/2009,0,236.5,22.5,74.522
GOUVERNUERS & WATERTOWN,9/22/2009,47,236,100,74.544
GOUVERNUERS & WATERTOWN,9/23/2009,34.5,236.5,172,74.555
GOUVERNUERS & WATERTOWN,9/24/2009,10,222,80.5,74.53
GOUVERNUERS & WATERTOWN,9/25/2009,0,180.5,55.5,74.465
GOUVERNUERS & WATERTOWN,9/26/2009,30.5,175,3,74.516
GOUVERNUERS & WATERTOWN,9/27/2009,104,186,72,74.532
GOUVERNUERS & WATERTOWN,9/28/2009,64.5,175,130.5,74.577
GOUVERNUERS & WATERTOWN,9/29/2009,66,161,97.5,74.596
GOUVERNUERS & WATERTOWN,9/30/2009,70,122,47,74.541
GOUVERNUERS & WATERTOWN,10/1/2009,21.5,86,19.5,74.533
GOUVERNUERS & WATERTOWN,10/2/2009,72.5,105.5,5.5,74.507
GOUVERNUERS & WATERTOWN,10/3/2009,99.5,167,33.5,74.522
GOUVERNUERS & WATERTOWN,10/4/2009,40.5,175,36,74.523
GOUVERNUERS & WATERTOWN,10/5/2009,67.5,166.5,72,74.554
GOUVERNUERS & WATERTOWN,10/6/2009,10,150,52.5,74.511
GOUVERNUERS & WATERTOWN,10/7/2009,81,141.5,80.5,74.608
GOUVERNUERS & WATERTOWN,10/8/2009,0,138.5,50,74.547
GOUVERNUERS & WATERTOWN,10/9/2009,52.5,136,64,74.527
GOUVERNUERS & WATERTOWN,10/10/2009,7.5,122,53,74.526
GOUVERNUERS & WATERTOWN,10/11/2009,0,119.5,16.5,74.554
GOUVERNUERS & WATERTOWN,10/12/2009,1.5,94.5,-41.5,74.495
GOUVERNUERS & WATERTOWN,10/13/2009,8,80.5,-17,74.535
GOUVERNUERS & WATERTOWN,10/14/2009,0,67,-28,74.583
GOUVERNUERS & WATERTOWN,10/15/2009,0,47.5,-30.5,74.524
GOUVERNUERS & WATERTOWN,10/16/2009,0,69.5,-36,74.453
GOUVERNUERS & WATERTOWN,10/17/2009,0,89,-36,74.403
GOUVERNUERS & WATERTOWN,10/18/2009,0,94.5,-50,74.404
GOUVERNUERS & WATERTOWN,10/19/2009,0,111.5,-75,74.418
GOUVERNUERS & WATERTOWN,10/20/2009,1.5,141.5,8.5,74.433
GOUVERNUERS & WATERTOWN,10/21/2009,14,155.5,64,74.381
GOUVERNUERS & WATERTOWN,10/22/2009,57,147.5,42,74.396
GOUVERNUERS & WATERTOWN,10/23/2009,140,136,8.5,74.305
GOUVERNUERS & WATERTOWN,10/24/2009,146,186,52.5,74.447
GOUVERNUERS & WATERTOWN,10/25/2009,0,117,-17,74.453
GOUVERNUERS & WATERTOWN,10/26/2009,0,122.5,-28,74.365
GOUVERNUERS & WATERTOWN,10/27/2009,0,133.5,19.5,74.405
GOUVERNUERS & WATERTOWN,10/28/2009,73.5,125,58,74.354
GOUVERNUERS & WATERTOWN,10/29/2009,72.5,91.5,61.5,74.388
GOUVERNUERS & WATERTOWN,10/30/2009,4,122,75,74.398
GOUVERNUERS & WATERTOWN,10/31/2009,99,152.5,83.5,74.503
GOUVERNUERS & WATERTOWN,11/1/2009,82.5,139,14,74.431
GOUVERNUERS & WATERTOWN,11/2/2009,1.5,117,-33,74.411
GOUVERNUERS & WATERTOWN,11/3/2009,8,117,-27.5,74.442
GOUVERNUERS & WATERTOWN,11/4/2009,0,77.5,-61.5,74.398
GOUVERNUERS & WATERTOWN,11/5/2009,20.5,58.5,-39,74.418
GOUVERNUERS & WATERTOWN,11/6/2009,41,50,-47,74.389
GOUVERNUERS & WATERTOWN,11/7/2009,0,75,-44.5,74.418
GOUVERNUERS & WATERTOWN,11/8/2009,0,122.5,2.5,74.401
GOUVERNUERS & WATERTOWN,11/9/2009,0,189,-5.5,74.404
GOUVERNUERS & WATERTOWN,11/10/2009,0,161.5,5.5,74.383
GOUVERNUERS & WATERTOWN,11/11/2009,0,114,-47,74.338
GOUVERNUERS & WATERTOWN,11/12/2009,0,100,-72,74.337
GOUVERNUERS & WATERTOWN,11/13/2009,0,139,-69.5,74.329
GOUVERNUERS & WATERTOWN,11/14/2009,0,136.5,-52.5,74.322
GOUVERNUERS & WATERTOWN,11/15/2009,16.5,114,-2.5,74.359
GOUVERNUERS & WATERTOWN,11/16/2009,0,122,-30.5,74.35
GOUVERNUERS & WATERTOWN,11/17/2009,0,78,-75,74.303
GOUVERNUERS & WATERTOWN,11/18/2009,0,105.5,-72,74.296
GOUVERNUERS & WATERTOWN,11/19/2009,21.5,136,-33,74.31
GOUVERNUERS & WATERTOWN,11/20/2009,142.5,142,28,74.417
GOUVERNUERS & WATERTOWN,11/21/2009,11.5,91.5,58.5,74.356
GOUVERNUERS & WATERTOWN,11/22/2009,0,86,-38.5,74.324
GOUVERNUERS & WATERTOWN,11/23/2009,0,100,-47,74.309
GOUVERNUERS & WATERTOWN,11/24/2009,0,106,-25,74.291
GOUVERNUERS & WATERTOWN,11/25/2009,10,141.5,25,74.32
GOUVERNUERS & WATERTOWN,11/26/2009,7.5,97.5,50,74.328
GOUVERNUERS & WATERTOWN,11/27/2009,114,53,25,74.337
GOUVERNUERS & WATERTOWN,11/28/2009,7.5,75,27.5,74.363
GOUVERNUERS & WATERTOWN,11/29/2009,18,69.5,-16.5,74.327
GOUVERNUERS & WATERTOWN,11/30/2009,90,75,-28,74.335
GOUVERNUERS & WATERTOWN,12/1/2009,27.5,39,-47,74.364
GOUVERNUERS & WATERTOWN,12/2/2009,44.5,80.5,2.5,74.33
GOUVERNUERS & WATERTOWN,12/3/2009,198.5,117,33,74.387
GOUVERNUERS & WATERTOWN,12/4/2009,6.5,81,2.5,74.415
GOUVERNUERS & WATERTOWN,12/5/2009,1.5,33,-25,74.355
GOUVERNUERS & WATERTOWN,12/6/2009,5,25,-52.5,74.388
GOUVERNUERS & WATERTOWN,12/7/2009,33,5.5,-22.5,74.356
GOUVERNUERS & WATERTOWN,12/8/2009,8,0,-78,74.331
GOUVERNUERS & WATERTOWN,12/9/2009,58,55.5,-64,74.337
GOUVERNUERS & WATERTOWN,12/10/2009,61,16.5,-58,74.633
GOUVERNUERS & WATERTOWN,12/11/2009,0,-47.5,-80.5,74.548
GOUVERNUERS & WATERTOWN,12/12/2009,0,-5.5,-75,74.419
GOUVERNUERS & WATERTOWN,12/13/2009,20.5,11,-41.5,74.402
GOUVERNUERS & WATERTOWN,12/14/2009,53,36,-25,74.352
GOUVERNUERS & WATERTOWN,12/15/2009,4,47.5,-39,74.38
GOUVERNUERS & WATERTOWN,12/16/2009,26.5,-2.5,-97.5,74.384
GOUVERNUERS & WATERTOWN,12/17/2009,1.5,-69.5,-175,74.331
GOUVERNUERS & WATERTOWN,12/18/2009,0,-100,-197,74.318
GOUVERNUERS & WATERTOWN,12/19/2009,0,-75,-186,74.278
GOUVERNUERS & WATERTOWN,12/20/2009,0,-50,-158.5,74.321
GOUVERNUERS & WATERTOWN,12/21/2009,0,-39,-155.5,74.32
GOUVERNUERS & WATERTOWN,12/22/2009,0,-61,-194.5,74.33
GOUVERNUERS & WATERTOWN,12/23/2009,6.5,-78,-167,74.334
GOUVERNUERS & WATERTOWN,12/24/2009,2.5,-33.5,-100,74.305
GOUVERNUERS & WATERTOWN,12/25/2009,26.5,5.5,-61.5,74.239
GOUVERNUERS & WATERTOWN,12/26/2009,110.5,36.5,-16.5,74.279
GOUVERNUERS & WATERTOWN,12/27/2009,71,33.5,3,74.355
GOUVERNUERS & WATERTOWN,12/28/2009,63.5,30.5,-50,74.398
GOUVERNUERS & WATERTOWN,12/29/2009,14,-50,-216.5,74.363
GOUVERNUERS & WATERTOWN,12/30/2009,0,-86,-258.5,74.365
GOUVERNUERS & WATERTOWN,12/31/2009,4,-16.5,-136,74.38
GOUVERNUERS & WATERTOWN,1/1/2010,17.5,8.5,-33,74.395
GOUVERNUERS & WATERTOWN,1/2/2010,10.5,-5.5,-138.5,74.382
GOUVERNUERS & WATERTOWN,1/3/2010,16.5,-113.5,-158.5,74.399
GOUVERNUERS & WATERTOWN,1/4/2010,7.5,-100,-150,74.377
GOUVERNUERS & WATERTOWN,1/5/2010,13,-89,-128,74.39
GOUVERNUERS & WATERTOWN,1/6/2010,8,-64,-122,74.397
GOUVERNUERS & WATERTOWN,1/7/2010,1.5,-50,-102.5,74.385
GOUVERNUERS & WATERTOWN,1/8/2010,8,-80.5,-133.5,74.365
GOUVERNUERS & WATERTOWN,1/9/2010,5,-94,-264,74.367
